0.61826  	0.17811  	-0.3096  	0.07852  	0.49244  	-0.5932  	-0.2030  	0.33692  	0.21008  	-0.4995  	-0.2698  	0.70224  	0.13252  	0.01939  	-0.4595  	0.09872  	0.25838  	-0.1692  	0.60489  	-0.0066  	0.09240  	0.92743  	0.13260  	0.48781  	0.16917  	0.06443  	0.41337  	-0.8491  	-0.8258  	-0.0908  	-0.0586  	0.27546  	-0.0196  	-0.1855  	0.68708  	0.09222  	0.53056  	0.18105  	-0.5708  	-0.0783  	0.01010  	0.10694  	-0.1697  	0.22323  	0.07356  	-0.0332  	-0.0005  	-0.0582  	-0.0072  	-0.1633  	-0.1453  	-0.0498  	0.00986  	-0.0121  	-0.0207  	0.01323  	-0.0131  	0.01677  	0.03110  	-0.0417  	-0.0202  	0.05189  	0.02917  	0.01246  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
0.52202  	0.16830  	-0.3604  	0.01734  	0.52586  	-0.6795  	-0.2015  	0.26475  	0.18878  	-0.4197  	-0.2913  	0.75769  	0.15721  	-0.0299  	-0.6231  	0.09357  	0.22576  	-0.0932  	0.58316  	0.10710  	-0.0324  	0.88551  	0.02889  	0.41162  	0.18618  	0.08622  	0.28148  	-0.6449  	-0.6773  	-0.1028  	-0.0330  	0.22861  	0.01052  	-0.1796  	0.59501  	0.14850  	0.41196  	0.13266  	-0.5148  	-0.0453  	0.08250  	0.09720  	-0.1541  	0.21849  	0.07315  	-0.0364  	0.00909  	-0.0532  	-0.0086  	-0.1582  	-0.1377  	-0.0540  	0.00634  	-0.0222  	-0.0176  	0.00361  	-0.0078  	0.01529  	0.03340  	-0.0475  	-0.0233  	0.04908  	0.03310  	0.01537  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
0.39847  	0.11732  	-0.4294  	-0.1085  	0.47541  	-0.7689  	-0.2131  	0.20527  	0.15192  	-0.3215  	-0.3285  	0.69238  	0.18502  	-0.0628  	-0.7664  	0.05589  	0.20644  	-0.0425  	0.59527  	0.13871  	-0.1977  	0.87729  	-0.0268  	0.39831  	0.24992  	0.07510  	0.26338  	-0.5464  	-0.5873  	-0.0864  	-0.0203  	0.21465  	0.00638  	-0.1805  	0.53261  	0.20493  	0.36946  	0.11073  	-0.4692  	-0.0199  	0.11539  	0.09860  	-0.1334  	0.21714  	0.07037  	-0.0298  	-0.0016  	-0.0407  	-0.0139  	-0.1575  	-0.1353  	-0.0586  	0.00883  	-0.0218  	-0.0141  	0.00739  	-0.0049  	0.00875  	0.03650  	-0.0418  	-0.0201  	0.04637  	0.03212  	0.02272  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.0075  	-0.0184  	-0.7700  	-0.3733  	0.41843  	-1.0856  	-0.2165  	0.09376  	0.07875  	-0.2074  	-0.2205  	0.61410  	0.11482  	-0.1974  	-0.9934  	-0.1102  	0.20142  	0.00447  	0.60494  	0.16624  	-0.2837  	0.87945  	-0.0211  	0.37795  	0.19558  	0.11029  	0.19481  	-0.5421  	-0.5766  	-0.1175  	-0.0136  	0.18639  	-0.0165  	-0.1768  	0.51209  	0.27448  	0.25506  	0.06898  	-0.4830  	-0.0123  	0.08976  	0.11927  	-0.1489  	0.23655  	0.07798  	-0.0421  	0.00873  	-0.0545  	-0.0113  	-0.1574  	-0.1374  	-0.0614  	-0.0024  	-0.0203  	-0.0190  	-0.0108  	0.00835  	0.02152  	0.03529  	-0.0474  	-0.0318  	0.04707  	0.04098  	0.01875  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.2751  	-0.1005  	-0.8647  	-0.5145  	0.33920  	-1.1733  	-0.2565  	0.00421  	0.03077  	-0.2306  	-0.1495  	0.60283  	0.03300  	-0.3768  	-1.1127  	-0.1500  	0.20251  	0.01329  	0.61606  	0.21340  	-0.3130  	0.88005  	0.00762  	0.32085  	0.18015  	0.13351  	0.14599  	-0.4782  	-0.5047  	-0.1116  	0.00307  	0.18413  	-0.0375  	-0.1666  	0.41961  	0.29937  	0.20912  	0.07227  	-0.4512  	0.00391  	0.08812  	0.11710  	-0.1691  	0.22450  	0.09054  	-0.0379  	0.00127  	-0.0510  	-0.0196  	-0.1619  	-0.1382  	-0.0521  	-0.0006  	-0.0187  	-0.0165  	-0.0049  	0.00666  	0.02408  	0.03527  	-0.0446  	-0.0252  	0.04295  	0.03352  	0.01018  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.3673  	-0.1191  	-0.8899  	-0.5568  	0.31858  	-1.2523  	-0.2864  	-0.0093  	0.00095  	-0.1726  	-0.1087  	0.57656  	0.02083  	-0.4112  	-1.1022  	-0.1614  	0.21303  	0.05426  	0.62004  	0.19262  	-0.3121  	0.88411  	0.03944  	0.30821  	0.17346  	0.13006  	0.14513  	-0.4793  	-0.4892  	-0.1151  	0.02684  	0.18878  	-0.0415  	-0.1728  	0.39923  	0.31962  	0.19403  	0.07491  	-0.4630  	0.01089  	0.11027  	0.10123  	-0.1723  	0.21757  	0.08366  	-0.0332  	0.00267  	-0.0632  	-0.0236  	-0.1543  	-0.1402  	-0.0587  	0.00352  	-0.0214  	-0.0116  	-0.0111  	0.00345  	0.02752  	0.04029  	-0.0360  	-0.0247  	0.04904  	0.03167  	0.00663  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.4208  	-0.0855  	-0.8633  	-0.6562  	0.31926  	-1.2954  	-0.2598  	-0.0170  	0.00066  	-0.1303  	-0.1054  	0.54437  	0.00026  	-0.4659  	-1.1970  	-0.1781  	0.18449  	0.03668  	0.60747  	0.16586  	-0.3331  	0.89047  	0.05686  	0.27493  	0.16256  	0.13817  	0.15292  	-0.4966  	-0.5097  	-0.1238  	0.02873  	0.19163  	-0.0388  	-0.1754  	0.37910  	0.33115  	0.20691  	0.06422  	-0.4443  	-0.0037  	0.13174  	0.10697  	-0.1805  	0.22824  	0.08093  	-0.0350  	0.00143  	-0.0573  	-0.0268  	-0.1523  	-0.1471  	-0.0575  	0.00336  	-0.0176  	-0.0139  	-0.0144  	0.00520  	0.02888  	0.03644  	-0.0413  	-0.0239  	0.05158  	0.03043  	0.00794  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.3089  	-0.0522  	-0.7345  	-0.6341  	0.32508  	-1.2434  	-0.2327  	0.00676  	0.01424  	-0.1176  	-0.1139  	0.51502  	0.00510  	-0.4254  	-1.1816  	-0.1751  	0.19039  	-0.0183  	0.59551  	0.16162  	-0.3177  	0.91391  	0.06914  	0.32377  	0.20988  	0.12788  	0.16706  	-0.5345  	-0.5068  	-0.1172  	0.00261  	0.18166  	-0.0524  	-0.1754  	0.37419  	0.31379  	0.24246  	0.06212  	-0.4430  	-0.0241  	0.14121  	0.10975  	-0.1817  	0.23127  	0.08849  	-0.0414  	0.00699  	-0.0603  	-0.0186  	-0.1574  	-0.1513  	-0.0556  	0.00788  	-0.0210  	-0.0178  	-0.0196  	0.00380  	0.02438  	0.03837  	-0.0480  	-0.0242  	0.04930  	0.03091  	0.01233  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.2657  	-0.0505  	-0.6912  	-0.6177  	0.32659  	-1.2063  	-0.2196  	-0.0009  	0.03009  	-0.1367  	-0.1562  	0.50901  	0.01011  	-0.4382  	-1.1700  	-0.1507  	0.21008  	-0.0277  	0.60657  	0.15393  	-0.3299  	0.91256  	0.08124  	0.32184  	0.22673  	0.13217  	0.18938  	-0.5250  	-0.4973  	-0.1068  	-0.0012  	0.17891  	-0.0699  	-0.1706  	0.36632  	0.30931  	0.24188  	0.06354  	-0.4460  	-0.0276  	0.14551  	0.10348  	-0.1665  	0.23599  	0.08910  	-0.0439  	0.00697  	-0.0554  	-0.0155  	-0.1637  	-0.1462  	-0.0565  	0.00595  	-0.0202  	-0.0207  	-0.0161  	0.00089  	0.02169  	0.03852  	-0.0460  	-0.0260  	0.04419  	0.03482  	0.01576  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.2165  	-0.0388  	-0.6539  	-0.5212  	0.37982  	-1.1011  	-0.2093  	0.01905  	0.03783  	-0.1935  	-0.2686  	0.55518  	0.03068  	-0.4187  	-1.0899  	-0.1249  	0.22400  	-0.0444  	0.63290  	0.11585  	-0.3700  	0.90181  	0.10008  	0.28785  	0.22018  	0.14360  	0.20836  	-0.4825  	-0.4386  	-0.0865  	-0.0030  	0.18470  	-0.0659  	-0.1745  	0.36050  	0.29606  	0.22149  	0.05441  	-0.4185  	-0.0167  	0.14840  	0.09852  	-0.1554  	0.25791  	0.09167  	-0.0438  	0.00331  	-0.0519  	-0.0158  	-0.1678  	-0.1350  	-0.0544  	-5.5800  	-0.0269  	-0.0224  	-0.0092  	0.00272  	0.01760  	0.03694  	-0.0492  	-0.0199  	0.04696  	0.03657  	0.01647  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
-0.1513  	-0.0218  	-0.6257  	-0.4101  	0.39373  	-1.0341  	-0.2314  	0.03596  	0.06509  	-0.2429  	-0.3561  	0.58724  	0.02678  	-0.4249  	-1.0078  	-0.0921  	0.24058  	-0.0316  	0.62645  	0.12310  	-0.3954  	0.91180  	0.12005  	0.26963  	0.18999  	0.14832  	0.15403  	-0.4446  	-0.4117  	-0.0929  	-0.0027  	0.19514  	-0.0684  	-0.1686  	0.30983  	0.27566  	0.20182  	0.06328  	-0.4109  	-0.0054  	0.17937  	0.08402  	-0.1424  	0.26482  	0.08242  	-0.0414  	0.00623  	-0.0481  	-0.0072  	-0.1786  	-0.1343  	-0.0541  	-0.0003  	-0.0248  	-0.0130  	-0.0143  	0.00402  	0.01741  	0.03688  	-0.0509  	-0.0224  	0.04660  	0.03643  	0.02394  	0.20158  	-0.0276  	0.00568  	-0.0014  	0.03522  	0.06434  	0.40137  	267.172  	162.321  	
