0.01687  	0.53327  	0.12163  	0.09206  	-0.2471  	-0.3312  	0.46951  	0.27106  	0.52566  	0.08267  	0.58101  	0.06182  	-0.0011  	-0.4136  	-0.6068  	0.51258  	0.27443  	0.27054  	0.01772  	0.46838  	0.35921  	-0.1149  	-0.3064  	-0.2646  	0.35419  	-0.2237  	-0.1366  	-0.2559  	0.11418  	0.01876  	-0.4162  	-0.0601  	0.29979  	-0.0108  	0.33344  	-0.0310  	0.40907  	0.11572  	0.13582  	0.43533  	-0.1725  	0.00030  	-0.0379  	-0.1533  	-0.0584  	0.00029  	0.05510  	-0.0800  	0.00685  	-0.0281  	-0.0172  	0.02108  	-0.0165  	0.05712  	0.04325  	-0.0401  	-0.0147  	-0.0057  	-0.0149  	-0.0091  	-0.0168  	-0.0357  	-0.0352  	0.03165  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.2998  	0.37439  	-0.1564  	-0.0378  	-0.2058  	-0.6167  	0.46032  	0.09960  	0.46893  	0.24939  	0.63667  	0.07651  	-0.0138  	-0.5328  	-0.8152  	0.42982  	0.22964  	0.37008  	-0.0034  	0.62611  	0.11965  	-0.1271  	-0.4322  	-0.3244  	0.32498  	-0.1731  	-0.3320  	-0.0106  	0.26796  	-0.0036  	-0.4016  	-0.0918  	0.29128  	-0.0091  	0.21711  	0.09082  	0.21926  	0.04516  	0.20407  	0.49839  	-0.1183  	0.00804  	-0.0412  	-0.1559  	-0.0518  	0.00118  	0.05488  	-0.0754  	0.01778  	-0.0315  	-0.0205  	0.02157  	-0.0179  	0.05834  	0.04879  	-0.0450  	-0.0043  	-0.0042  	-0.0050  	-0.0054  	-0.0180  	-0.0369  	-0.0469  	0.03357  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.6349  	0.26435  	-0.3837  	-0.1930  	-0.1975  	-0.8086  	0.48340  	0.05372  	0.41700  	0.25874  	0.65745  	0.02836  	-0.0420  	-0.6872  	-1.0098  	0.35326  	0.20612  	0.43784  	0.03210  	0.66438  	-0.0424  	-0.1261  	-0.4526  	-0.4021  	0.30683  	-0.1730  	-0.4432  	0.11337  	0.38232  	0.00214  	-0.3841  	-0.1285  	0.28102  	0.00320  	0.14077  	0.16178  	0.12097  	0.00224  	0.24118  	0.48138  	-0.1432  	0.01227  	-0.0699  	-0.1577  	-0.0498  	0.00161  	0.05069  	-0.0665  	0.01723  	-0.0363  	-0.0135  	0.01923  	-0.0250  	0.04776  	0.04659  	-0.0537  	0.00010  	0.00592  	-0.0156  	-0.0113  	-0.0193  	-0.0457  	-0.0408  	0.02769  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.6222  	0.22776  	-0.3592  	-0.1823  	-0.1309  	-0.9271  	0.50554  	0.09088  	0.40016  	0.28412  	0.80748  	0.01407  	-0.0537  	-0.6612  	-0.9119  	0.23764  	0.19637  	0.37007  	-0.0073  	0.64333  	0.10424  	-0.1476  	-0.4640  	-0.2532  	0.37226  	-0.1739  	-0.3257  	-0.0315  	0.27467  	-0.0269  	-0.4026  	-0.1361  	0.29964  	-0.0018  	0.23416  	0.08213  	0.20135  	0.00345  	0.20416  	0.49438  	-0.1873  	0.04063  	-0.0927  	-0.1925  	-0.0199  	0.00158  	0.06965  	-0.0923  	0.00840  	-0.0185  	-0.0129  	0.01875  	-0.0217  	0.05274  	0.03950  	-0.0587  	-0.0049  	-0.0059  	-0.0137  	-0.0026  	-0.0277  	-0.0474  	-0.0429  	0.02199  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.2369  	0.36361  	-0.0318  	0.06550  	-0.1351  	-0.6799  	0.51830  	0.25225  	0.47651  	0.21957  	0.60159  	0.09228  	0.05928  	-0.3282  	-0.5244  	0.36707  	0.22513  	0.31255  	0.03236  	0.59237  	0.25844  	-0.1278  	-0.4479  	-0.1823  	0.26888  	-0.2062  	-0.2251  	-0.0934  	0.14430  	-0.0061  	-0.4049  	-0.0939  	0.31399  	0.00786  	0.23873  	-0.0305  	0.23659  	0.04172  	0.16801  	0.55223  	-0.2033  	0.02930  	-0.0670  	-0.1580  	-0.0427  	-0.0051  	0.06533  	-0.0679  	0.02445  	-0.0254  	-0.0275  	0.01236  	-0.0268  	0.05808  	0.03017  	-0.0529  	-0.0168  	-0.0062  	-0.0224  	-0.0151  	-0.0351  	-0.0450  	-0.0668  	0.02515  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
0.11830  	0.55478  	0.17849  	0.13921  	-0.1754  	-0.3180  	0.49616  	0.24963  	0.49716  	0.17649  	0.14953  	-0.0560  	0.13253  	-0.1584  	-0.2600  	0.27862  	0.27278  	0.26551  	0.00120  	0.41994  	0.20138  	0.00832  	-0.2698  	-0.2245  	0.42397  	-0.2183  	-0.0873  	-0.2814  	0.17929  	0.08240  	-0.3960  	-0.0883  	0.28442  	-0.0159  	0.26742  	-0.0219  	0.28839  	0.06358  	0.19187  	0.52937  	-0.2038  	0.01435  	-0.0233  	-0.1286  	-0.0645  	-0.0061  	0.04547  	-0.0462  	0.04022  	-0.0372  	-0.0222  	0.02789  	-0.0295  	0.05682  	0.04399  	-0.0370  	-0.0268  	-0.0143  	-0.0051  	-0.0018  	-0.0194  	-0.0278  	-0.0407  	0.02538  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
0.19220  	0.50803  	0.12039  	0.37256  	-0.0949  	-0.2096  	0.53242  	0.24374  	0.48315  	0.11803  	0.09599  	-0.1603  	0.16606  	-0.2101  	-0.3065  	0.32115  	0.32515  	0.21133  	0.03915  	0.37141  	0.20908  	0.06264  	-0.2819  	-0.2568  	0.58030  	-0.2499  	0.00529  	-0.3202  	0.26338  	0.12928  	-0.4317  	-0.0807  	0.24066  	-0.0150  	0.28196  	0.00829  	0.29059  	0.05309  	0.21316  	0.51710  	-0.2336  	0.02301  	-0.0337  	-0.1291  	-0.0633  	-0.0016  	0.03392  	-0.0361  	0.04341  	-0.0230  	-0.0139  	0.01866  	-0.0281  	0.05669  	0.05320  	-0.0282  	-0.0225  	-0.0101  	-0.0209  	-0.0002  	-0.0259  	-0.0354  	-0.0423  	0.01733  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.1236  	0.47518  	-0.0354  	0.16810  	-0.1399  	-0.4806  	0.50521  	0.18438  	0.44894  	0.17977  	0.41543  	-0.0212  	0.04050  	-0.3762  	-0.5521  	0.37473  	0.25359  	0.32405  	0.03347  	0.51224  	0.24155  	-0.0322  	-0.3808  	-0.2397  	0.51406  	-0.2466  	-0.1202  	-0.1926  	0.26671  	0.07346  	-0.4407  	-0.0949  	0.25913  	-0.0053  	0.32081  	0.04048  	0.29038  	0.04551  	0.17816  	0.51323  	-0.2031  	0.01999  	-0.0620  	-0.1650  	-0.0470  	0.00356  	0.05275  	-0.0745  	0.01168  	-0.0328  	-0.0111  	0.01752  	-0.0199  	0.05410  	0.03883  	-0.0427  	-0.0088  	-0.0057  	-0.0084  	-0.0014  	-0.0199  	-0.0428  	-0.0503  	0.03021  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.4193  	0.37136  	-0.1904  	-0.0934  	-0.2244  	-0.6188  	0.50686  	0.08187  	0.40966  	0.23942  	0.54930  	-0.0134  	-0.0640  	-0.6464  	-0.8262  	0.34845  	0.20289  	0.41346  	0.03197  	0.58462  	0.06637  	-0.1036  	-0.4341  	-0.2992  	0.45229  	-0.2367  	-0.2357  	-0.0652  	0.37412  	0.05451  	-0.3950  	-0.1077  	0.25860  	0.01036  	0.20259  	0.11973  	0.20355  	0.03481  	0.22715  	0.53957  	-0.1759  	0.01607  	-0.0619  	-0.1536  	-0.0505  	0.00353  	0.03932  	-0.0833  	0.01023  	-0.0353  	0.00126  	0.01919  	-0.0227  	0.04883  	0.04313  	-0.0448  	-0.0037  	-0.0055  	-0.0104  	-0.0031  	-0.0206  	-0.0470  	-0.0375  	0.03416  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
-0.6136  	0.28755  	-0.2303  	-0.2679  	-0.3325  	-0.6690  	0.48748  	0.01608  	0.36680  	0.27602  	0.60340  	-0.0913  	-0.1000  	-0.7855  	-0.9891  	0.30659  	0.24278  	0.40739  	0.03266  	0.60824  	-0.0100  	-0.1248  	-0.3816  	-0.3662  	0.46232  	-0.2092  	-0.2953  	-0.0148  	0.39404  	0.03254  	-0.3821  	-0.0957  	0.22699  	0.00400  	0.11066  	0.16405  	0.18901  	0.04338  	0.24154  	0.48848  	-0.1200  	0.00576  	-0.0494  	-0.1407  	-0.0323  	-0.0021  	0.04647  	-0.0912  	0.00051  	-0.0302  	-0.0125  	0.02154  	-0.0175  	0.05025  	0.04848  	-0.0551  	0.00020  	8.70203  	-0.0131  	-0.0093  	-0.0208  	-0.0460  	-0.0352  	0.03507  	-0.0530  	0.05123  	-0.0242  	0.00200  	-0.0018  	0.69109  	
